Product ID,Product Name,Category,MRP (Maximum Retail Price),Selling Price,Discount Offered (%),Units Sold,Profit Margin (%),Region,Season,Customer Segment,Return Rate (%),Date of Sale
PROD02017,Sit Laptop,Grocery,33990.04,26509.99,22.01,18,21.27,East,Festive,Mid Income,4.58,2024-09-08
PROD02018,Cumque Shirt,Grocery,8465.82,8240.91,2.66,17,21.02,Tamil Nadu,Non-Festive,Low Income,8.28,2024-10-20
PROD02019,Tempora Jeans,Grocery,5734.94,4387.13,23.5,21,10.01,North,Festive,Mid Income,6.18,2025-04-17
PROD02020,Ab Jeans,Apparel,46130.02,24191.84,47.56,21,18.89,North,Festive,High Income,4.3,2024-07-01
PROD02021,Autem Shirt,Grocery,44044.86,35552.36,19.28,25,29.69,East,Festive,Low Income,0.15,2024-10-19
PROD02022,Ab Snack,Grocery,15838.51,8711.1,45.0,15,16.17,West Bengal,Non-Festive,Mid Income,2.08,2024-05-08
PROD02023,Molestias Oil,Electronics,46584.92,26819.51,42.43,18,18.79,West,Non-Festive,Mid Income,12.17,2024-12-21
PROD02024,A Jeans,Electronics,6613.27,5169.68,21.83,19,26.9,West,Festive,High Income,2.07,2025-02-08
PROD02025,Tempore Jeans,Apparel,14795.11,9568.64,35.33,14,26.84,South,Non-Festive,Mid Income,13.59,2024-09-02
PROD02026,Hic Rice,Apparel,32241.91,28871.68,10.45,19,6.65,West,Festive,Low Income,4.08,2025-03-22
PROD02027,Deleniti Shirt,Apparel,8616.43,8034.34,6.76,22,27.57,East,Non-Festive,High Income,6.95,2024-07-11
PROD02028,Impedit Jeans,Electronics,49454.28,49401.92,0.11,24,21.4,Maharashtra,Non-Festive,Mid Income,12.98,2024-08-05
PROD02029,Sunt Snack,Grocery,11206.13,10795.29,3.67,17,13.56,Karnataka,Non-Festive,Mid Income,5.2,2024-08-10
PROD02030,Tempora Phone,Apparel,12341.5,8464.26,31.42,16,24.17,West Bengal,Festive,Mid Income,3.45,2025-03-14
PROD02031,Consequuntur Mixer,Apparel,23782.36,13253.82,44.27,20,17.21,West,Festive,Low Income,0.47,2024-07-26
PROD02032,Laborum Phone,Apparel,38947.13,19905.1,48.89,23,18.7,Tamil Nadu,Festive,High Income,14.27,2024-05-27
PROD02033,Aut Rice,Grocery,6112.51,4637.96,24.12,20,20.94,Central,Non-Festive,High Income,6.07,2024-04-30
PROD02034,Velit Rice,Apparel,33405.49,31058.87,7.02,23,25.16,Maharashtra,Non-Festive,Mid Income,13.35,2024-08-12
PROD02035,Quaerat Oil,Apparel,5058.63,5058.26,0.01,23,16.79,North,Non-Festive,High Income,6.53,2024-06-02
PROD02036,Vitae Phone,Apparel,4826.59,2449.76,49.24,24,11.49,East,Non-Festive,Low Income,13.24,2024-11-25
PROD02037,Quisquam Shirt,Electronics,2165.63,1280.07,40.89,21,20.31,South,Festive,High Income,1.56,2024-09-05
PROD02038,Eligendi Phone,Grocery,27276.47,20134.53,26.18,15,29.29,West,Festive,Low Income,6.61,2024-10-20
PROD02039,Temporibus Mixer,Electronics,21854.86,19171.11,12.28,16,7.44,Maharashtra,Non-Festive,High Income,6.64,2024-08-26
PROD02040,Porro Oil,Grocery,15437.05,11441.05,25.89,27,5.17,Karnataka,Festive,Low Income,14.6,2025-04-25
PROD02041,Libero Snack,Apparel,26402.86,15332.84,41.93,23,14.71,Karnataka,Non-Festive,Low Income,7.4,2024-08-06
PROD02042,Est TV,Grocery,25142.25,18152.87,27.8,21,18.6,Central,Non-Festive,Mid Income,1.57,2024-09-11
PROD02043,Enim Mixer,Electronics,23746.68,11926.65,49.78,30,17.77,South,Festive,High Income,13.62,2025-01-30
PROD02044,Ea Snack,Grocery,8705.33,8240.79,5.34,14,12.88,Delhi,Festive,High Income,14.25,2024-10-22
PROD02045,Tenetur Oil,Grocery,44857.83,22820.8,49.13,17,28.33,Tamil Nadu,Non-Festive,High Income,6.12,2025-02-19
PROD02046,Eius Jeans,Apparel,31039.23,21965.76,29.23,16,11.1,Tamil Nadu,Non-Festive,Mid Income,11.95,2024-06-20
PROD02047,Sit Snack,Electronics,6451.84,4619.68,28.4,16,8.06,South,Festive,High Income,1.04,2024-09-21
PROD02048,Nulla Rice,Grocery,12847.58,10540.49,17.96,14,10.59,East,Non-Festive,Low Income,6.08,2024-09-07
PROD02049,Labore Jeans,Grocery,38252.81,37470.45,2.05,17,7.43,West Bengal,Festive,High Income,7.67,2024-09-25
PROD02050,Deleniti Oil,Electronics,38842.93,24073.99,38.02,21,26.15,South,Festive,Low Income,13.07,2024-08-06
PROD02051,Voluptate TV,Grocery,36314.41,31305.45,13.79,23,15.04,Karnataka,Non-Festive,Low Income,1.51,2024-10-29
PROD02052,Repudiandae TV,Apparel,39544.27,32623.24,17.5,19,25.77,Central,Non-Festive,Low Income,6.1,2024-06-24
PROD02053,Expedita Shoes,Apparel,29950.3,21957.98,26.69,14,20.95,East,Festive,Low Income,7.69,2024-06-27
PROD02054,Dicta Jeans,Apparel,14509.66,14096.41,2.85,20,16.86,Delhi,Festive,High Income,10.0,2024-10-14
PROD02055,Iste Rice,Apparel,17947.4,17850.57,0.54,28,7.56,South,Non-Festive,High Income,1.55,2025-04-05
PROD02056,Natus Shoes,Electronics,25530.96,24191.35,5.25,13,5.93,West Bengal,Festive,Mid Income,4.22,2024-07-31
PROD02057,Odit Oil,Grocery,12376.54,7826.0,36.77,17,18.93,Delhi,Non-Festive,High Income,0.67,2024-12-20
PROD02058,Repellat Mixer,Electronics,42680.35,38614.15,9.53,22,10.0,Maharashtra,Non-Festive,High Income,2.22,2024-12-12
PROD02059,Vero Phone,Apparel,37373.06,27763.05,25.71,13,16.08,South,Non-Festive,High Income,7.43,2024-12-30
PROD02060,Cum TV,Grocery,49002.3,44447.48,9.3,21,28.66,Tamil Nadu,Non-Festive,High Income,3.52,2024-12-25
PROD02061,Ad Laptop,Apparel,20821.34,17857.0,14.24,19,8.34,Maharashtra,Non-Festive,Mid Income,7.19,2025-04-12
PROD02062,Minus Phone,Grocery,43551.2,42725.49,1.9,21,22.66,Delhi,Festive,High Income,11.84,2025-03-30
PROD02063,Animi Rice,Apparel,38978.37,31836.31,18.32,19,10.3,Delhi,Non-Festive,High Income,5.68,2024-08-16
PROD02064,Cumque Mixer,Apparel,41613.71,38776.44,6.82,21,11.02,Karnataka,Non-Festive,High Income,10.85,2025-01-23
PROD02065,Distinctio Laptop,Electronics,34438.61,24828.12,27.91,23,20.97,West Bengal,Festive,High Income,11.5,2024-10-26
PROD02066,Repudiandae Mixer,Grocery,17516.84,10193.0,41.81,26,8.27,East,Festive,Low Income,8.07,2024-09-23
PROD02067,Ipsam Jeans,Grocery,12271.76,6882.19,43.92,21,14.69,East,Festive,High Income,4.11,2025-03-09
PROD02068,Quidem Oil,Grocery,13688.38,7300.24,46.67,27,14.51,West,Non-Festive,High Income,11.96,2025-03-21
PROD02069,Quo Rice,Grocery,28392.58,26633.72,6.19,18,16.38,Delhi,Non-Festive,Low Income,5.68,2024-10-25
PROD02070,Ex Jeans,Electronics,43994.75,32634.15,25.82,17,12.96,Delhi,Non-Festive,Low Income,8.85,2024-08-13
PROD02071,Nesciunt TV,Apparel,22509.19,21217.61,5.74,17,11.83,East,Festive,Low Income,7.39,2024-09-06
PROD02072,Eaque TV,Apparel,29982.57,25388.35,15.32,14,24.55,Karnataka,Festive,Low Income,9.39,2024-11-26
PROD02073,Soluta Laptop,Electronics,36716.67,32469.92,11.57,15,6.99,Delhi,Festive,High Income,12.78,2024-07-04
PROD02074,Assumenda Laptop,Apparel,42777.74,42511.37,0.62,21,26.25,Karnataka,Non-Festive,High Income,5.32,2025-03-28
PROD02075,Expedita Mixer,Apparel,32459.39,17336.08,46.59,17,25.96,Tamil Nadu,Non-Festive,High Income,13.74,2024-08-29
PROD02076,Molestiae Phone,Electronics,31502.38,19189.62,39.09,24,28.32,North,Festive,High Income,1.63,2024-11-03
PROD02077,Fuga Mixer,Grocery,49380.86,36566.76,25.95,12,10.99,Maharashtra,Festive,High Income,3.91,2024-12-28
PROD02078,Quidem Mixer,Apparel,43134.55,35696.56,17.24,14,27.91,West,Festive,Low Income,13.79,2024-05-26
PROD02079,Modi TV,Grocery,36697.55,29145.28,20.58,23,16.26,North,Non-Festive,Low Income,0.96,2024-07-04
PROD02080,Ullam Shirt,Apparel,41613.91,37344.52,10.26,20,22.09,East,Non-Festive,Mid Income,6.94,2024-09-29
PROD02081,Nam Snack,Grocery,49994.76,25792.29,48.41,20,26.29,East,Festive,Low Income,3.9,2025-03-04
PROD02082,Quam TV,Electronics,25335.4,21719.04,14.27,19,6.57,Karnataka,Festive,Low Income,11.83,2024-07-27
PROD02083,Quia Shirt,Grocery,35306.1,33987.34,3.74,16,5.87,East,Non-Festive,Low Income,1.31,2024-07-10
PROD02084,Quas Laptop,Electronics,40689.22,29205.64,28.22,19,10.05,West Bengal,Festive,High Income,1.9,2024-06-19
PROD02085,Error Laptop,Apparel,22265.13,13929.19,37.44,18,19.02,West,Non-Festive,Low Income,2.36,2025-01-27
PROD02086,Nisi Laptop,Electronics,47751.36,24558.84,48.57,26,24.45,West,Festive,High Income,4.73,2024-08-15
PROD02087,Totam Phone,Grocery,19172.63,13214.7,31.08,24,24.39,Delhi,Festive,High Income,12.86,2025-01-15
PROD02088,Quia Laptop,Apparel,12229.27,11101.69,9.22,19,27.33,East,Non-Festive,Mid Income,13.13,2024-07-02
PROD02089,Magni Mixer,Electronics,33886.87,27260.34,19.55,21,18.91,Karnataka,Non-Festive,Mid Income,3.02,2025-04-03
PROD02090,Cumque Phone,Electronics,4129.32,3475.53,15.83,23,19.01,Tamil Nadu,Festive,High Income,7.79,2024-04-29
PROD02091,Libero Laptop,Electronics,6419.46,6356.77,0.98,15,6.96,Karnataka,Festive,Mid Income,9.98,2025-04-08
PROD02092,Dolor Snack,Electronics,48527.04,39011.45,19.61,17,24.13,West Bengal,Festive,High Income,6.19,2024-07-15
PROD02093,Repellendus Shirt,Grocery,14154.37,8495.31,39.98,11,17.01,Tamil Nadu,Festive,Low Income,14.24,2025-04-19
PROD02094,Eligendi Jeans,Grocery,1754.06,1398.58,20.27,23,10.22,South,Non-Festive,Low Income,8.22,2025-01-24
PROD02095,Laborum Mixer,Grocery,23784.71,13655.04,42.59,18,8.13,Delhi,Festive,Low Income,6.53,2025-03-17
PROD02096,Aperiam Oil,Grocery,43380.48,27266.26,37.15,20,27.23,West,Non-Festive,High Income,9.37,2024-09-19
PROD02097,Vero Oil,Grocery,16732.46,10714.19,35.97,21,19.41,Delhi,Festive,Mid Income,12.32,2025-01-07
PROD02098,Tenetur TV,Apparel,21024.26,17018.64,19.05,24,20.45,West Bengal,Non-Festive,Mid Income,3.9,2025-03-15
PROD02099,Et Jeans,Apparel,7926.75,7715.28,2.67,18,11.02,Maharashtra,Non-Festive,Low Income,13.82,2024-08-27
PROD02100,Iusto Shoes,Apparel,17370.03,9706.04,44.12,28,18.76,Central,Non-Festive,Low Income,4.77,2024-08-21
PROD02101,Adipisci Shoes,Grocery,48274.11,32867.72,31.91,15,8.98,Tamil Nadu,Non-Festive,High Income,9.51,2024-06-22
PROD02102,Ullam Shoes,Grocery,43872.86,41887.19,4.53,28,15.47,East,Festive,High Income,10.77,2025-01-08
PROD02103,Quae Phone,Electronics,37018.55,35508.89,4.08,18,11.15,Maharashtra,Non-Festive,Low Income,13.54,2024-06-25
PROD02104,Repudiandae Shoes,Apparel,39332.29,27251.88,30.71,13,9.16,Karnataka,Non-Festive,Mid Income,9.4,2024-11-11
PROD02105,Ipsum Laptop,Electronics,33500.45,26428.33,21.11,17,24.99,Central,Non-Festive,Mid Income,14.1,2024-09-01
PROD02106,Nobis Jeans,Apparel,5985.83,5415.03,9.54,24,21.54,Tamil Nadu,Non-Festive,Mid Income,10.69,2024-08-24
PROD02107,Accusantium Jeans,Electronics,5960.54,5246.97,11.97,12,24.99,Central,Festive,Low Income,11.89,2024-12-22
PROD02108,Occaecati TV,Apparel,26905.62,21716.42,19.29,15,25.9,Maharashtra,Festive,Mid Income,11.68,2024-04-29
PROD02109,Nemo Shirt,Apparel,29813.0,18630.0,37.51,21,14.74,Central,Non-Festive,Low Income,9.03,2025-02-02
PROD02110,Suscipit Shirt,Grocery,48593.92,43808.13,9.85,24,23.9,Delhi,Non-Festive,Mid Income,13.37,2025-03-22
PROD02111,Sapiente Shoes,Apparel,22613.68,14672.99,35.11,18,23.35,Delhi,Festive,Mid Income,5.04,2024-05-07
PROD02112,Eius Shirt,Grocery,45882.13,41774.77,8.95,18,11.17,North,Non-Festive,Low Income,3.18,2024-12-18
PROD02113,Neque Shoes,Apparel,49517.74,30608.59,38.19,26,22.23,Tamil Nadu,Non-Festive,Mid Income,2.52,2025-04-13
PROD02114,At Mixer,Electronics,42240.61,23226.98,45.01,21,28.2,East,Festive,High Income,7.91,2024-08-29
PROD02115,Exercitationem Phone,Electronics,20009.13,15579.24,22.14,20,22.15,Karnataka,Non-Festive,Mid Income,13.86,2025-01-21
PROD02116,Enim Shirt,Electronics,37696.56,25608.7,32.07,11,13.18,West,Festive,Low Income,8.64,2025-01-02
PROD02117,Dolorem Snack,Electronics,27318.54,23680.36,13.32,24,22.55,South,Festive,Mid Income,13.15,2025-03-27
PROD02118,Unde TV,Grocery,10020.97,5373.05,46.38,13,19.53,North,Non-Festive,High Income,2.15,2024-10-30
PROD02119,Beatae Laptop,Apparel,6572.11,5172.66,21.29,27,25.14,South,Festive,Mid Income,10.82,2025-02-01
PROD02120,Sit Phone,Apparel,3597.14,2703.79,24.83,24,11.79,Karnataka,Festive,High Income,14.75,2024-06-01
PROD02121,Distinctio TV,Electronics,16389.01,14246.41,13.07,17,9.06,Delhi,Festive,Mid Income,8.18,2024-12-13
PROD02122,Officia Rice,Electronics,34469.17,31125.44,9.7,25,15.81,North,Non-Festive,Mid Income,11.94,2025-02-23
PROD02123,Blanditiis Jeans,Grocery,45701.43,40504.56,11.37,15,20.66,Karnataka,Festive,High Income,7.89,2025-03-02
PROD02124,Maiores Mixer,Apparel,16089.83,12261.82,23.79,23,7.42,Karnataka,Non-Festive,Mid Income,13.01,2024-06-16
PROD02125,Autem Shirt,Electronics,26597.97,24767.91,6.88,30,11.58,North,Festive,Low Income,8.85,2024-10-29
PROD02126,Distinctio Laptop,Electronics,23493.71,18937.34,19.39,23,9.18,Karnataka,Non-Festive,Low Income,2.96,2024-06-08
PROD02127,Saepe Rice,Grocery,5527.28,4471.47,19.1,22,24.26,Tamil Nadu,Festive,Low Income,3.49,2025-04-28
PROD02128,Vero Jeans,Grocery,38037.92,29799.84,21.66,15,22.61,Delhi,Non-Festive,High Income,5.35,2025-01-26
PROD02129,Alias Oil,Electronics,26016.65,20527.14,21.1,25,20.64,Maharashtra,Non-Festive,Low Income,14.54,2024-11-10
PROD02130,Facere Shirt,Electronics,45873.69,39579.36,13.72,20,16.58,Central,Non-Festive,High Income,9.39,2024-11-15
PROD02131,Ad Phone,Apparel,41788.92,34124.73,18.34,22,16.19,Delhi,Non-Festive,High Income,7.26,2024-06-26
PROD02132,Iusto Oil,Apparel,13985.84,7675.68,45.12,21,17.93,North,Festive,High Income,5.51,2024-08-14
PROD02133,Quia Mixer,Apparel,15699.71,15405.56,1.87,19,25.46,Delhi,Festive,Low Income,13.19,2024-10-26
PROD02134,Iure Mixer,Grocery,26895.6,25715.08,4.39,16,19.9,Karnataka,Non-Festive,Low Income,4.54,2024-12-30
PROD02135,Quae Oil,Apparel,6344.79,3398.13,46.44,14,23.66,South,Non-Festive,Low Income,7.08,2024-08-15
PROD02136,Rerum Mixer,Apparel,12630.85,10919.37,13.55,23,11.53,North,Non-Festive,High Income,2.04,2025-04-11
PROD02137,Quos Jeans,Apparel,41072.54,34825.9,15.21,13,16.94,Delhi,Non-Festive,Low Income,5.7,2024-09-20
PROD02138,Consequuntur Phone,Electronics,7734.91,6404.18,17.2,28,20.76,Karnataka,Festive,Mid Income,13.16,2024-09-17
PROD02139,Nostrum Snack,Apparel,27357.46,25943.38,5.17,22,12.88,North,Festive,Mid Income,1.09,2024-12-05
PROD02140,Recusandae TV,Grocery,19758.88,12161.77,38.45,18,17.99,South,Festive,Low Income,0.61,2025-02-24
PROD02141,Fugiat Shoes,Electronics,10126.45,9300.29,8.16,16,26.0,North,Festive,High Income,6.5,2024-11-12
PROD02142,Perspiciatis Shoes,Electronics,48491.71,31477.07,35.09,17,6.93,Karnataka,Festive,Low Income,10.02,2024-11-08
PROD02143,Voluptate Laptop,Apparel,41273.66,36475.44,11.63,25,25.22,Karnataka,Festive,Low Income,0.55,2024-06-21
PROD02144,Voluptas Rice,Apparel,13407.51,8834.82,34.11,28,20.08,Maharashtra,Non-Festive,Mid Income,7.1,2025-02-28
PROD02145,Quos Jeans,Apparel,39285.59,20195.29,48.59,21,15.28,Tamil Nadu,Non-Festive,High Income,0.59,2025-02-11
PROD02146,Beatae Shoes,Apparel,420.25,313.15,25.48,21,19.03,West Bengal,Festive,Low Income,9.98,2024-09-18
PROD02147,Ea Shoes,Apparel,13950.53,11726.03,15.95,28,20.15,Tamil Nadu,Festive,High Income,10.61,2025-03-19
PROD02148,Quam Rice,Apparel,5489.1,4451.73,18.9,20,24.52,Central,Non-Festive,High Income,13.5,2024-10-05
PROD02149,Quas Mixer,Apparel,21261.69,17180.25,19.2,22,25.05,Central,Festive,Mid Income,14.16,2024-12-22
PROD02150,Magni Oil,Grocery,31931.85,29930.8,6.27,11,23.5,Tamil Nadu,Non-Festive,High Income,11.83,2024-07-12
PROD02151,Molestias Shoes,Grocery,8648.41,5107.77,40.94,23,5.43,Maharashtra,Non-Festive,High Income,7.76,2024-10-31
PROD02152,Reiciendis Phone,Electronics,12029.78,9748.74,18.96,19,18.93,South,Festive,Low Income,3.17,2024-12-23
PROD02153,Ex TV,Grocery,19695.93,12626.14,35.89,14,15.79,West Bengal,Festive,Low Income,10.32,2025-01-25
PROD02154,Inventore Rice,Grocery,31575.72,27307.0,13.52,21,19.41,West,Festive,Mid Income,14.66,2024-09-04
PROD02155,Temporibus Rice,Electronics,15605.24,12824.36,17.82,24,20.14,Tamil Nadu,Festive,Low Income,13.03,2024-12-06
PROD02156,Harum Shoes,Apparel,30114.99,16760.43,44.35,25,20.4,Karnataka,Festive,Low Income,8.85,2024-10-23
PROD02157,Debitis Phone,Electronics,17527.58,13803.38,21.25,20,13.75,Karnataka,Non-Festive,High Income,13.72,2025-03-08
PROD02158,Voluptatum Shirt,Electronics,12967.27,10677.35,17.66,15,16.17,Maharashtra,Festive,High Income,5.58,2024-05-10
PROD02159,Necessitatibus Rice,Electronics,42766.99,36059.85,15.68,19,5.4,Maharashtra,Non-Festive,Low Income,8.6,2025-03-26
PROD02160,Dignissimos TV,Electronics,19210.45,10633.6,44.65,27,28.39,West,Festive,Mid Income,7.43,2024-12-21
PROD02161,Fugit Snack,Apparel,45926.88,36217.01,21.14,14,29.7,Maharashtra,Festive,Low Income,7.75,2024-08-17
PROD02162,Eligendi Oil,Electronics,15348.17,8616.95,43.86,18,15.02,Central,Festive,Mid Income,14.61,2024-12-14
PROD02163,Ad Laptop,Electronics,27189.32,23107.0,15.01,18,15.49,Maharashtra,Non-Festive,Low Income,3.61,2025-01-30
PROD02164,Id Mixer,Grocery,2774.45,1417.32,48.92,19,16.49,Delhi,Non-Festive,Mid Income,0.66,2024-11-05
PROD02165,Nesciunt TV,Grocery,34045.63,25486.56,25.14,26,12.34,West,Non-Festive,High Income,0.12,2024-05-11
PROD02166,Ipsa Mixer,Grocery,39794.09,36518.61,8.23,20,15.89,West,Festive,High Income,3.1,2025-04-18
PROD02167,Velit Jeans,Apparel,48573.54,38274.24,21.2,24,13.97,West,Non-Festive,Mid Income,8.51,2024-11-16
PROD02168,Iure TV,Grocery,41846.91,27581.97,34.09,21,5.49,Central,Festive,Low Income,11.72,2024-09-21
PROD02169,Doloremque Shirt,Apparel,15694.74,8727.61,44.39,24,8.17,Tamil Nadu,Festive,Low Income,3.69,2024-12-17
PROD02170,In Laptop,Apparel,27874.48,26103.26,6.35,20,6.97,Tamil Nadu,Festive,Low Income,2.73,2024-09-28
PROD02171,Architecto Oil,Grocery,29634.51,21359.9,27.92,20,10.97,Central,Non-Festive,Mid Income,5.93,2024-07-12
PROD02172,Suscipit Mixer,Apparel,2933.61,2152.32,26.63,17,7.49,West Bengal,Non-Festive,Low Income,10.59,2024-11-01
PROD02173,Inventore Laptop,Grocery,3725.58,3113.9,16.42,21,10.75,Maharashtra,Non-Festive,Mid Income,3.27,2024-05-06
PROD02174,Id Mixer,Grocery,16357.75,13016.02,20.43,26,5.1,West,Non-Festive,High Income,9.56,2024-06-08
PROD02175,Nobis Snack,Grocery,37246.76,31573.93,15.23,20,29.72,West,Festive,Mid Income,7.19,2025-01-04
PROD02176,In Oil,Grocery,14348.13,12178.71,15.12,19,7.73,Tamil Nadu,Non-Festive,Mid Income,1.78,2025-02-21
PROD02177,Ipsam Snack,Electronics,43718.85,32059.6,26.67,19,26.0,West Bengal,Non-Festive,Low Income,6.43,2025-03-10
PROD02178,Sit Mixer,Grocery,32285.03,31315.65,3.0,16,7.55,East,Festive,High Income,4.27,2024-08-31
PROD02179,Placeat TV,Grocery,23460.09,17814.17,24.07,22,12.78,East,Festive,Mid Income,8.39,2025-04-01
PROD02180,Error Shirt,Grocery,27073.88,22683.82,16.22,25,28.54,Maharashtra,Festive,Mid Income,10.3,2025-04-13
PROD02181,Nobis Jeans,Electronics,16638.31,12775.08,23.22,22,12.77,East,Non-Festive,Mid Income,14.25,2025-03-31
PROD02182,Ad Rice,Electronics,48698.39,24958.31,48.75,22,21.37,Karnataka,Festive,High Income,9.9,2024-05-13
PROD02183,Fuga Jeans,Apparel,8880.2,5588.93,37.06,24,12.96,South,Festive,High Income,1.51,2024-05-10
PROD02184,Tenetur TV,Electronics,43033.8,24497.4,43.07,26,28.57,West Bengal,Non-Festive,High Income,8.95,2024-09-07
PROD02185,Sequi Phone,Apparel,33939.72,27635.76,18.57,34,5.26,South,Festive,Mid Income,11.33,2025-04-02
PROD02186,Reprehenderit Snack,Grocery,35606.93,23040.73,35.29,14,11.28,Delhi,Non-Festive,Low Income,6.84,2024-06-04
PROD02187,Aliquid Oil,Grocery,41806.96,32125.53,23.16,19,15.33,North,Festive,High Income,8.99,2025-02-06
PROD02188,Maiores Shirt,Electronics,6897.54,4838.28,29.86,19,25.61,East,Festive,Mid Income,6.15,2025-03-01
PROD02189,Eos Laptop,Electronics,34788.52,27170.26,21.9,16,19.33,West,Non-Festive,Mid Income,2.17,2025-01-16
PROD02190,Modi Jeans,Electronics,38835.88,36278.36,6.59,15,27.37,Tamil Nadu,Festive,High Income,3.57,2025-04-13
PROD02191,Vero Laptop,Apparel,49232.22,25912.29,47.37,20,27.09,Central,Non-Festive,High Income,7.7,2025-03-04
PROD02192,Aliquam Shoes,Electronics,37403.19,24193.05,35.32,24,28.88,West,Festive,Mid Income,10.84,2024-08-21
PROD02193,Exercitationem Snack,Grocery,47592.49,33300.3,30.03,18,9.57,Karnataka,Festive,High Income,8.11,2024-07-24
PROD02194,Harum TV,Apparel,42501.71,30584.53,28.04,20,15.56,Tamil Nadu,Festive,Low Income,8.35,2024-10-03
PROD02195,Atque TV,Grocery,43796.5,27966.54,36.14,19,15.69,West,Festive,High Income,6.27,2025-02-09
PROD02196,Ad Snack,Grocery,45854.35,33644.53,26.63,27,8.08,Central,Non-Festive,Mid Income,3.21,2024-09-24
PROD02197,Rerum Shoes,Grocery,26604.83,23732.62,10.8,16,28.63,Delhi,Festive,Low Income,5.29,2024-11-19
PROD02198,Maiores Shirt,Apparel,35579.89,35449.83,0.37,24,14.07,North,Festive,High Income,2.66,2025-04-04
PROD02199,Dicta Rice,Electronics,6285.55,5081.6,19.15,21,20.98,Delhi,Festive,Low Income,10.12,2025-04-27
PROD02200,Nostrum Laptop,Electronics,17886.77,12846.17,28.18,17,20.1,East,Non-Festive,Mid Income,9.86,2024-07-16
PROD02201,Iure Shirt,Electronics,43982.29,35807.01,18.59,21,10.92,South,Festive,Low Income,10.68,2025-03-09
PROD02202,Ad Jeans,Grocery,48886.32,35850.46,26.67,20,19.31,West Bengal,Non-Festive,High Income,1.64,2025-01-26
PROD02203,Maiores Laptop,Apparel,5672.31,3786.62,33.24,20,11.41,Central,Festive,Mid Income,5.51,2024-06-07
PROD02204,Nisi Shoes,Apparel,29347.83,17464.03,40.49,20,12.15,North,Non-Festive,Mid Income,10.81,2024-06-27
PROD02205,Sunt Jeans,Grocery,36756.44,31267.92,14.93,25,18.76,Delhi,Non-Festive,High Income,12.28,2025-02-02
PROD02206,Atque TV,Electronics,25852.37,17667.77,31.66,22,16.42,North,Non-Festive,High Income,14.84,2024-08-21
PROD02207,Voluptatibus Oil,Electronics,11724.81,6496.86,44.59,13,15.58,Central,Festive,High Income,14.17,2024-05-24
PROD02208,Libero Rice,Electronics,2181.78,2015.49,7.62,23,14.83,Tamil Nadu,Festive,Low Income,1.89,2025-04-03
PROD02209,Amet Rice,Grocery,47579.72,31152.94,34.52,18,23.87,East,Non-Festive,Low Income,11.79,2024-11-16
PROD02210,Fuga Phone,Apparel,11917.79,6468.64,45.72,21,12.02,Maharashtra,Non-Festive,Low Income,9.93,2024-05-14
PROD02211,Tempore Mixer,Apparel,15025.36,9981.8,33.57,18,12.82,North,Non-Festive,High Income,0.35,2024-09-05
PROD02212,Delectus TV,Electronics,32174.98,30685.47,4.63,21,19.48,West Bengal,Festive,Mid Income,13.57,2024-12-22
PROD02213,Amet Shoes,Grocery,21488.59,18446.51,14.16,13,29.11,Tamil Nadu,Non-Festive,Low Income,7.43,2025-02-02
PROD02214,Quidem Shoes,Electronics,21231.07,19219.64,9.47,27,12.28,West Bengal,Non-Festive,Low Income,11.59,2025-04-09
PROD02215,Cumque Rice,Electronics,4221.9,2295.95,45.62,14,15.4,Maharashtra,Festive,High Income,8.27,2024-05-26
PROD02216,Voluptatem Mixer,Electronics,49594.66,24994.54,49.6,18,8.21,East,Festive,Low Income,4.92,2024-11-05
